"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22113,159063,"FL","H",27,"TN","Tennessee","02","","",1,74.400000000000006,"1988","2014","G","H8TN02069",0,0,20,0,13,0,70,0,"AOK","Normal",5958,6836,"R","John","Duncan","J.","Jimmy","Rep.","Jr.","US Representative","","M","John James Duncan Jr.","DONE-can","Lebanon, TN","1947","07","21","Married","Lynn Hawkins","Knoxville, TN","4 children ;  6 grandchildren ","PRE","Presbyterian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Highways and Transit","2013","Judge, Knox County (TN) Criminal Court","1981-1988","LAW","Practicing Attorney","","","George Washington University School of Law (DC)","J.D.","1973","University of Tennessee","B.S.","1969","","","","U.S. Army National Guard and U.S. Army Reserve","CPT","1970-1987","","","","Rep. John Duncan Jr.","US Representative","Room 2207","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4202","","http://duncan.house.gov/contact-me/email-me","http://duncan.house.gov/","","http://www.facebook.com/CongressmanDuncan","http://twitter.com/RepJohnDuncanJr","http://www.youtube.com/RepJohnDuncan","Images\Photos\FL\H","Duncan_John_159063.jpg"
22147,287179,"FL","H",285,"TX","Texas","27","","",20,56.799999999999997,"2010","2014","G","H0TX27061",0,0,80,0,96,0,71,0,"AOK","Normal",6124,7004,"R","Blake","Farenthold","","Blake","Rep.","","US Representative","","M","Randolph Blake Farenthold","FAIR-ent-hold","Corpus Christi, TX","1962","12","12","Married","Debbie","Corpus Christi, TX","2 children","EPI","Episcopalian",5,"White/Caucasian","","","","","ENT","Talk Show Contributor","LAW","Associate","Saint Mary's University School of Law, San Antonio (TX)","J.D.","1989","University of Texas","B.S.","1985","Incarnate Word Academy (TX)","","1985","","","","","","","Rep. Blake Farenthold","US Representative","Room 117","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4327","","http://farenthold.house.gov/contact/email.htm","http://farenthold.house.gov/","","http://www.facebook.com/BlakeFarenthold","http://twitter.com/farenthold","http://www.youtube.com/BlakeFarenthold","Images\Photos\FL\H","Farenthold_Blake_287179.jpg"
22181,159131,"FL","H",9,"WI","Wisconsin","06","","",2,62.100000000000001,"1979","2014","G","H0WI06061",0,0,30,0,38,0,85,0,"AOK","Normal",6880,609,"R","Tom","Petri","E.","Tom","Rep.","","US Representative","","M","Thomas Evert Petri","PEE-try","Marinette, WI","1940","05","28","Married","Anne DeHayden Neal","Fond du Lac, WI","1 child","LUT","Lutheran",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Aviation","2013","Candidate, U.S. Senate","1974","LAW","Attorney","PUB","White House Aide participating in anti-drug efforts","Harvard University Law School (MA)","J.D.","1965","Harvard University (MA)","A.B.","1962","Fond du Lac Goodrich High School (WI)","","1958","","","","","","","Rep. Tom Petri","US Representative","Room 2462","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4906","","http://petri.house.gov/contact-me/email-me","http://petri.house.gov","","http://www.facebook.com/thomaspetri","","http://www.youtube.com/user/TomPetri","Images\Photos\FL\H","Petri_Tom_159131.jpg"
22213,165218,"FL","S",27,"ID","Idaho","S01","","",1,71.200000000000003,"1998","2016","G","S8ID00027",0,0,0,0,0,0,0,0,"AOK","Normal",7690,1928,"R","Mike","Crapo","D.","Mike","Sen.","","US Senator","","M","Michael Dean Crapo","KRAY-poe","Idaho Falls, ID","1951","05","20","Married","Susan Diane Hasleton","Idaho Falls, ID","5 children ;  5 grandchildren ","MOR","Mormon",5,"White/Caucasian","Member, U.S. House of Representatives","1993-1999","President Pro Tempore, ID State Senate","1988-1992","LAW","Partner","LAW","Associate","Harvard University Law School (MA)","J.D.","1977","Brigham Young University (UT)","B.A.","1973","Idaho Falls High School (ID)","","1969","","","","","","","Sen. Mike Crapo","US Senator","Room 239","DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","","Washington, DC 20510-1205","","http://www.crapo.senate.gov/contact/email.cfm","http://crapo.senate.gov","","http://www.facebook.com/pages/Senator-Mike-Crapo/80335332266","http://twitter.com/MikeCrapo","http://www.youtube.com/senatorcrapo","Images\Photos\FL\S","Crapo_Mike_165218.jpg"
22263,159045,"FL","S",75,"PA","Pennsylvania","S02","","",1,51,"2010","2016","G","S4PA00121",0,0,60,0,68,0,82,0,"AOK","Normal",7743,6157,"R","Pat","Toomey","J.","Pat","Sen.","","US Senator","","M","Patrick Joseph Toomey","TOO-mee","Providence, RI","1961","11","17","Married","Kris","Zionsville, PA","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Candidate for U.S. Senate, Republican Party Primary","2004","Chairman, U.S. House Subcommittee on Tax, Finance and Exports","2004","BUS","President and Chief Executive Officer","BUS","Founder and Chief Executive Officer","Harvard University (MA)","B.A.","1984","La Salle Academy (RI)","","1984","","","","","","","","","","Sen. Pat Toomey","US Senator","Room 248","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-3806","","http://www.toomey.senate.gov/?p=contact","http://toomey.senate.gov/","","http://www.facebook.com/senatortoomey","http://twitter.com/SenToomey","http://www.youtube.com/user/sentoomey","Images\Photos\FL\S","Toomey_Pat_159045.jpg"
30001,158964,"FL","S",43,"NJ","New Jersey","S01","","",1,58.899999999999999,"2006","2018","G","S6NJ00289",0,0,95,0,95,0,55,0,"AOK","Normal",7726,4974,"D","Robert","Menendez","","Bob","Sen.","","US Senator","","M","Robert Menendez","meh-NEN-dehz","New York, NY","1954","01","01","Divorced","Jane Jacobsen (div)","North Bergen , NJ","2 children","ROC","Roman Catholic",2,"Hispanic/Latino","Chairman, U.S. Senate Subcommittee on Western Hemisphere, Peace Corps, and Global Narcotics Affairs","2013","Chairman, U.S. Senate Subcommittee on Housing, Transportation, and Community Development","2013","LAW","Associate","","","Rutgers University Law School (NJ)","J.D.","1979","St. Peter's College (NJ)","B.A.","1976","Union Hill High School (NJ)","","1972","","","","","","","Sen. Robert Menendez","US Senator","Room 528","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-3005","","http://menendez.senate.gov/contact","http://menendez.senate.gov","","http://www.facebook.com/senatormenendez","http://twitter.com/SenatorMenendez","http://www.youtube.com/user/SenatorMenendezNJ","Images\Photos\FL\S","Menendez_Robert_158964.jpg"
30661,196871,"FL","H",216,"NE","Nebraska","03","","",3,74.200000000000003,"2006","2014","G","H6NE03115",0,0,10,0,4,0,95,0,"AOK","Normal",3920,4544,"R","Adrian","Smith","M.","Adrian","Rep.","","US Representative","","M","Adrian M. Smith","smith","Scottsbluff, NE","1970","12","19","Single","","Gering, NE","","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Member, NE State Senate","1998-2006","Member, Western Nebraska Regional Operations Board","1997-1998","REL","Real Estate Agent","BUS","Project Manager","University of Nebraska, Lincoln","B.S.","1993","Liberty University (VA)","Att.","1990","Gering High School (NE)","","1990","","","","","","","Rep. Adrian Smith","US Representative","Room 2241","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-2703","","http://adriansmith.house.gov/contact-me/email-me","http://adriansmith.house.gov","","http://www.facebook.com/AdrianSmithNE","http://twitter.com/RepAdrianSmith","http://www.youtube.com/user/RepAdrianSmith","Images\Photos\FL\H","Smith_Adrian_196871.jpg"
31799,271756,"FL","H",228,"OH","Ohio","11","","",3,100,"2008","2014","G","H8OH11141",0,0,0,0,0,0,0,0,"AOK","Normal",4934,5763,"D","Marcia","Fudge","L.","Marcia","Rep.","","US Representative","","F","Marcia L. Fudge","fuhj","Cleveland, OH","1952","10","29","Single","","Warrensville Heights, OH","","BAP","Baptist",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Department Operations, Oversight, and Credit","2013","Mayor, Warrensville Heights (OH)","2000-2008","PUB","Chief of Staff","PUB","Budget and Finance Director","Cleveland State University Marshall College of Law (OH)","J.D.","1983","Ohio State University","B.S.","1975","Shaker Heights High School (OH)","","1975","","","","","","","Rep. Marcia Fudge","US Representative","Room 2344","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3511","","https://fudgeforms.house.gov/contact-form","http://fudge.house.gov","","http://www.facebook.com/RepMarciaLFudge","http://twitter.com/RepMarciaFudge","http://www.youtube.com/marcialfudge","Images\Photos\FL\H","Fudge_Marcia_271756.jpg"
31840,476590,"FL","H",429,"FL","Florida","13","","",16,48.5,"03/11/2014","2014","S","H4FL13101",0,0,0,0,0,0,0,0,"AOK","Normal",980,1422,"R","David","Jolly","W.","David","Rep.","","US Representative","","M","David W. Jolly","Jol-E","Dunedin, FL","1972","10","31","Divorced","","Indian Shores, FL","","","",5,"White/Caucasian","","","","","LOB","Founder and Owner","LOB","Lobbyist","George Mason University School of Law (VA)","J.D.","2001","Emory University (GA)","B.A.","1994","","","","","","","","","","Rep. David Jolly","US Representative","Room 2407","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515","","https://jolly.house.gov/contact/email-me","http://jolly.house.gov/","","http://www.facebook.com/repdavidjolly","","","Images\Photos\FL\H","Jolly_David_476590.jpg"
32079,227661,"FL","H",301,"NV","Nevada","03","","",1,50.399999999999999,"2010","2014","G","H0NV03058",0,0,30,0,50,0,84,0,"AOK","Normal",4021,4647,"R","Joe","Heck","J.","Joe","Rep.","","US Representative","","M","Joseph John Heck Jr.","hek","Jamaica, NY","1961","10","30","Married","Lisa Mattiello","Henderson, NV","3 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Technical and Tactical Intelligence","2013","Candidate, NV State Senate","2008","EDU","Faculty","MED","Tactical Physician (volunteer service)","U.S. Army War College (PA)","Mast. Deg.","2006","Philadelphia College of Osteopathic Medicine (PA)","D.O.","1988","Pennsylvania State University","Bach. Deg.","1984","U.S. Army Reserve","COL","1991-Current","","","","Rep. Joe Heck","US Representative","Room 132","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-2803","","https://heck.house.gov/contact-me/email-me","http://heck.house.gov/","","http://www.facebook.com/RepJoeHeck","http://twitter.com/RepJoeHeck","http://www.youtube.com/repjoeheck","Images\Photos\FL\H","Heck_Joe_227661.jpg"
36514,284674,"FL","H",355,"KY","Kentucky","06","","",5,50.600000000000001,"2012","2014","G","H0KY06104",0,0,95,0,96,0,47,0,"AOK","Normal",2203,2731,"R","Andy","Barr","","Andy","Rep.","IV","US Representative","","M","Garland Hale Barr IV","bar","Lexington, KY","1973","07","24","Married","Eleanor Carol Leavell","Lexington, KY","2 children ","EPI","Episcopalian",5,"White/Caucasian","Candidate, US House Kentucky District 6 (KY06)","2010-2010","Vice President, Fayette County Republican Party","2010-2010","EDU","Part-time Instructor","LAW","Associate","University of Kentucky College of Law","J.D.","2001","University of Virginia","B.A.","1996","Henry Clay High School (KY)","","1992","","","","","","","Rep. Andy Barr IV","US Representative","Room 1432","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-1706","","https://barr.house.gov/contact/email-me","http://barr.house.gov/","","http://www.facebook.com/RepAndyBarr","http://twitter.com/RepAndyBarr","http://www.youtube.com/RepAndyBarr","Images\Photos\FL\H","Barr_Andy_284674.jpg"
21749,158699,"FL","H",4,"AK","Alaska","01","","",1,64.5,"1973","2014","G","H6AK00045",0,0,30,0,64,0,88,0,"AOK","Normal",148,152,"R","Don","Young","","Don","Rep.","","US Representative","","M","Donald Edwin Young","YUNG","Meridian, CA","1933","06","09","Widower","","Fort Yukon, AK","2 children ;  14 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Indian and Alaska Native Affairs","2013","Candidate, U.S. House of Representatives","1972","BUS","Licensed Riverboat Captain","EDU","Elementary School Teacher","California State University, Chico","B.A.","1958","Yuba Junior College (CA)","A.A.","1952","Sutter High School (CA)","","1952","U.S. Army","","1955-1957","","","","Rep. Don Young","US Representative","Room 2314","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0201","","http://donyoung.house.gov/Contact/","http://donyoung.house.gov","","http://www.facebook.com/RepDonYoung","http://twitter.com/repdonyoung","http://www.youtube.com/user/RepDonYoung","Images\Photos\FL\H","Young_Don_158699.jpg"
21751,283894,"FL","H",327,"AL","Alabama","02","","",5,63.600000000000001,"2010","2014","G","H0AL02087",0,0,10,0,18,0,83,0,"AOK","Normal",2,4,"R","Martha","Roby","","Martha","Rep.","","US Representative","","F","Martha D. Roby","RO-bee","Montgomery, AL","1976","07","26","Married","Riley Roby","Montgomery, AL","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, Montgomery (AL) City Council","2003-2010","","","LAW","Associate Attorney","","","Samford University Cumberland School of Law (AL) Cumberland School of Law","J.D.","2001","New York University","B.M.","1998","","","","","","","","","","Rep. Martha Roby","US Representative","Room 428","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-0102","","http://roby.house.gov/contact-me","http://roby.house.gov/","","http://www.facebook.com/Representative.Martha.Roby","http://twitter.com/RepMarthaRoby","http://www.youtube.com/repmartharoby","Images\Photos\FL\H","Roby_Martha_283894.jpg"
21753,158703,"FL","H",85,"AL","Alabama","04","","",2,74,"1996","2014","G","H6AL04098",0,0,20,0,17,0,79,0,"AOK","Normal",4,6,"R","Robert","Aderholt","B.","Bob","Rep.","","US Representative","","M","Robert Brown Aderholt","ADD-er-holt","Haleyville, AL","1965","07","22","Married","Caroline McDonald","Haleyville, AL","2 children","MET","Methodist",5,"White/Caucasian","Delegate, Republican National Convention","1992","Candidate, AL State House","1990","PUB","Assistant Legal Advisor","LEN","City Judge","Samford University Cumberland Law School (AL)","J.D.","1990","Birmingham-Southern College (AL)","B.A.","1987","","","","","","","","","","Rep. Robert Aderholt","US Representative","Room 2369","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-0104","","http://aderholt.house.gov/email-me2/","http://aderholt.house.gov","","http://www.facebook.com/RobertAderholt","http://twitter.com/Robert_Aderholt","http://www.youtube.com/RobertAderholt","Images\Photos\FL\H","Aderholt_Robert_158703.jpg"
