"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22918,260387,"SL","S",26,"VA","Virginia","027","","",12,74.599999999999994,"2007","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6677,7622,"R","Jill","Vogel","Holtzman","Jill","Sen.","","Virginia Senator","","F","Jill Holtzman Vogel","","Roanoke, VA","1970","07","06","Married","Alex Vogel","Upperville, VA","4 children; 2 stepchildren","","",5,"White/Caucasian","Deputy Whip, VA State Senate","2010-2011","Counsel, FL Presidential Recount for Bush-Cheney Campaign","2000","PUB","Chief Counsel","PUB","Deputy General Counsel","DePaul University College of Law (IL)","J.D.","1995","College of William and Mary (VA)","B.A.","1992","Woodstock Central High School","","1992","","","","","","","Sen. Jill Vogel","Virginia Senator","","General Assembly Building","PO Box 396","","Richmond, VA 23219","district27@senate.virginia.gov","","http://apps.lis.virginia.gov/sfb1/Senate/senatorwebprofile.aspx?id=212","","http://www.facebook.com/SenatorJillVogel/200294813355034","http://twitter.com/JillHVogel","","Images\Photos\SL\VA\S","Vogel_Jill_260387.jpg"
22964,199455,"SL","H",14,"VA","Virginia","033","","",10,97.400000000000006,"1993","2013","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6583,7528,"R","Joe","May","T.","Joe","Del.","","Virginia Delegate","","M","Joe Turner May","","Broadway, VA","1937","06","08","Married","Roberta Compton Downs","Leesburg, VA","2 children","COB","Church of the Brethren",5,"White/Caucasian","Former Vice Chair, Loudoun County Hospital Board","1995-2000","Chair, Joint Commission on Transportation Accountability","1995-2000","BUS","Registered Professional Engineer","BUS","Business Owner, Engineer","Virginia Polytechnic Institute and State University","B.E.E.","1995-2000","Broadway High School (VA)","","1995-2000","","","","U.S. Army","","1955-1958","","","","Del. Joe May","Virginia Representative","","General Assembly Building","PO Box 406","","Richmond, VA 23218","DelJMay@house.virginia.gov","","http://dela.state.va.us/dela/MemBios.nsf/a7b082ef6ed01eac85256c0d00515644/a5641efbfb03ca9885257535005773d1?OpenDocument","","","","","Images\Photos\SL\VA\H","May_Joe_199455.jpg"
23008,199499,"SL","H",16,"VA","Virginia","077","","",4,96.599999999999994,"1993","2013","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6627,7572,"D","Lionell","Spruill","","Lionell","Del.","Sr.","Virginia Delegate","","M","Lionell Spruill Sr.","","South Norfolk, VA","1946","12","28","Married","Charlene Joyner","Chesapeake, VA","4 children","AME","African Methodist Episcopal",1,"Black/African American","Minority Caucus Vice Chair, VA House of Delegates","2010-2011","Member, Chesapeake City Council","1988-1993","BUS","Retired Technician","","","Pacific Western University (CA)","B.S.","1988-1993","Norfolk State University (VA)","J.D.","1988-1993","Carver High School, Lake City (SC)","","1988-1993","","","","","","","Del. Lionell Spruill Sr.","Virginia Representative","","General Assembly Building","PO Box 406","","Richmond, VA 23218","DelLSpruill@house.virginia.gov","","http://dela.state.va.us/dela/MemBios.nsf/a7b082ef6ed01eac85256c0d00515644/840cfab01bb5741785257535005773fa?OpenDocument","","","http://twitter.com/del_lspruill_sr","","Images\Photos\SL\VA\H","Spruill_Lionell_199499.jpg"
29878,296368,"SL","H",80,"MI","Michigan","071","","",31,53.399999999999999,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3096,3710,"D","Theresa","Abed","","Theresa","Rep.","","Michigan Representative","","F","Theresa Abed","","","","","","","","","","","",,"","Candidate, Michigan House District 071 (MI071)","2010-2010","","","","","","","","","","","","","","","","","","","","","","Rep. Theresa Abed","Michigan Representative","","Capitol Building","PO Box 30014","","Lansing, MI 48909-7514","TheresaAbed@house.mi.gov","http://071.housedems.com/contact-me","","","","","","",""
36844,250089,"SL","H",491,"NH","New Hampshire","081","C","",146,19.699999999999999,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",8038,8259,"D","Michael","O'Brien","B.","Michael","Rep.","Sr.","New Hampshire Representative","","M","Michael B. O'Brien Sr.","","","","","","","","","","","",,"","Candidate, New Hampshire House Hillsborough 26 (NH059)","2010-2010","Vice Chair, NH State House Committee on Transportation","2010","","","","","","","","","","","","","","","","","","","","Rep. Michael O'Brien Sr.","New Hampshire Representative","","State House","107 North Main Street","","Concord, NH 03301-4951","michael.o'brien@leg.state.nh.us","","http://www.gencourt.state.nh.us/house/members/memberlookup.aspx","","http://www.facebook.com/NHStateRepMichaelOBrienSr","","","",""
23081,228580,"SL","H",39,"VT","Vermont","012","","",14,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6431,7320,"R","Patti","Komline","","Patti","Rep.","","Vermont Representative","","F","Patti Komline","","Brooklyn, NY","1961","01","23","Married","Keith Komline","Dorset, VT","3 children","","",5,"White/Caucasian","House Minority Leader, VT State House","2011","Assistant Minority Leader, VT State House of Representatives","2009","HOM","Homemaker","","","Fairleigh Dickinson University (NJ)","B.S.","1982","Mendham High School (NJ)","","1982","","","","","","","","","","Rep. Patti Komline","Vermont Representative","","State House","115 State Street","","Montpelier, VT 05633-5501","pkomline@leg.state.vt.us","","http://www.leg.state.vt.us/lms/legdir/alpha.asp","","","","","Images\Photos\SL\VT\H","Komline_Patti_228580.jpg"
23195,292765,"SL","H",36,"SD","South Dakota","026B","","",26,58.899999999999999,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7980,6779,"R","James","Schaefer","","James","Rep.","","South Dakota Representative","","M","James G. Schaefer","","","","","","Married","Gloria","Kennebec, SD","2 children; 5 grandchildren","LUT","Lutheran",5,"White/Caucasian","Member (SD021 R), SD State House","2010-2013","Member, Lyman County Weed Board","2010-2013","AGR","Rancher","EDU","Teacher, Industrial Arts and Physical Education","Northern State College (SD)","B.S.","1967","","","","","","","","","","","","","Rep. James Schaefer","South Dakota Representative","","State Capitol","501 East Capitol Avenue","","Pierre, SD 57501-5070","rep.schaefer@state.sd.us","http://legis.state.sd.us/email/LegislatorEmail.aspx?MemberID=175","http://legis.state.sd.us/sessions/2013/MemberDetail.aspx?Member=175","","","","","Images\Photos\SL\SD\H","Schaefer_James_292765.jpg"
23252,227032,"SL","S",21,"TN","Tennessee","031","","",14,64.5,"2009","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6095,6973,"R","Brian","Kelsey","K.","Brian","Sen.","","Tennessee Senator","","M","Brian K. Kelsey","","","1977","12","22","","","Germantown, TN","","CHC","Christian Church",5,"White/Caucasian","Minority Floor Leader, TN State House of Representatives","2007-2008","Member, TN State House of Representatives (TN083)","2004-2009","LAW","Attorney","EDU","Adjunct Professor of Constitutional Law","Georgetown University Law Center (DC)","J.D.","2004-2009","University of North Carolina, Chapel Hill","B.A.","2004-2009","","","","","","","","","","Sen. Brian Kelsey","Tennessee Senator","Room 9","Legislative Plaza","301 Sixth Avenue North","","Nashville, TN 37243","sen.brian.kelsey@capitol.tn.gov","","http://www.legislature.state.tn.us/senate/members/s31.html","","http://www.facebook.com/#/pages/Brian-Kelsey/109796304652?ref=ts","","","Images\Photos\SL\TN\S","Kelsey_Brian_227032.jpg"
23298,409737,"SL","H",88,"TN","Tennessee","044","","",62,67.099999999999994,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6009,6887,"R","William","Lamberth","G.","William","Rep.","","Tennessee Representative","","M","William G. Lamberth","","","","","","Married","Lauren","","2 children ","BAP","Baptist",5,"White/Caucasian","","","","","LAW","Assistant District Attorney","","","College of William and Mary (VA)","J.D.","2004","University of Tennessee - Knoxville","B.S.","2001","Portland High School (TN)","","1996","","","","","","","Rep. William Lamberth","Tennessee Representative","Room 32","Legislative Plaza","301 Sixth Avenue North","","Nashville, TN 37243","rep.william.lamberth@capitol.tn.gov","","http://www.legislature.state.tn.us/house/members/h44.html","","http://www.facebook.com/william.lamberth","http://twitter.com/WilliamLamberth","","Images\Photos\SL\TN\H","Lamberth_William_409737.jpg"
23342,199084,"SL","H",7,"TN","Tennessee","088","","",5,75.299999999999997,"1994","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6053,6931,"D","Larry","Miller","J.","Larry","Rep.","","Tennessee Representative","","M","Larry J. Miller","","Memphis, TN","1954","03","11","Single","","Memphis, TN","1 child","BAP","Baptist",1,"Black/African American","Vice Chair, TN State Joint Commission on Health Equity","2013","Member, TN Democratic Executive Committee","2013","PUB","Firefighter","","","LeMoyne-Owen College (TN)","B.A.","2013","Booker T. Washington High School, Memphis","","2013","","","","","","","","","","Rep. Larry Miller","Tennessee Representative","Room 32","Legislative Plaza","301 Sixth Avenue North","","Nashville, TN 37243","rep.larry.miller@capitol.tn.gov","","http://www.legislature.state.tn.us/house/members/h88.html","","","","","Images\Photos\SL\TN\H","Miller_Larry_199084.jpg"
23386,330108,"SL","H",139,"TX","Texas","006","","",85,88.799999999999997,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6135,7015,"R","Matt","Schaefer","","Matt","Rep.","","Texas Representative","","M","Matt Schaefer","","","","","","Married","Jasilyn","Tyler, TX","","BAP","Baptist",5,"White/Caucasian","Member (TX006 R), TX State House of Representatives","2013-Current","","","PUB","Regional Director","LAW","Attorney","Texas Tech University","J.D.","2013-Current","Texas Tech University","Bach. Deg.","2013-Current","","","","U.S. Naval Reserve","LCDR","2013-Current","","","","Rep. Matt Schaefer","Texas Representative","","Capitol Extension","PO Box 2910","","Austin, TX 78768-2910","matt.schaefer@house.state.tx.us","","","","http://www.facebook.com/MattForTexas","","","Images\Photos\SL\TX\H","Schaefer_Matt_330108.jpg"
23441,226952,"SL","H",49,"TX","Texas","058","","",28,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6187,7067,"R","Rob","Orr","","Rob","Rep.","","Texas Representative","","M","Rob Orr","","Johnson County, TX","1955","12","20","Married","Pam","Burleson, TX","5 children ; 1 grandchild","PRE","Presbyterian",5,"White/Caucasian","Vice Chair, TX State House Committee on Business and Industry","2013","","","REL","Real Estate Broker","","","University of Alaska (AK)","","2013","","","","","","","","","","","","","Rep. Rob Orr","Texas Representative","","Capitol Extension","PO Box 2910","","Austin, TX 78768-2910","rob.orr@house.state.tx.us","http://www.house.state.tx.us/members/member-page/email/?district=58&session=82","http://www.house.state.tx.us/members/member-page/?district=58","","","","","Images\Photos\SL\TX\H","Orr_Rob_226952.jpg"
23483,228542,"SL","H",54,"TX","Texas","103","","",26,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6232,7112,"D","Rafael","Anchia","M.","Rafael","Rep.","","Texas Representative","","M","Rafael M. Anchia","","","1968","09","26","Married","Marissa","North Oak Cliff, TX","2 children","CAT","Catholic",2,"Hispanic/Latino","Vice Chair, TX State House Committee on Pensions, Investments and Financial Services","2013","Member, Clements Center on Southwest Studies, Southern Methodist University","2013","LAW","Associate","EDU","Adjunct Professor","Tulane University Law School (LA)","J.D.","1993","Southern Methodist University","B.A.","1993","","","","","","","","","","Rep. Rafael Anchia","Texas Representative","","Capitol Extension","PO Box 2910","","Austin, TX 78768-2910","rafael.anchia@house.state.tx.us","http://www.house.state.tx.us/members/member-page/email/?district=103&session=82","http://www.house.state.tx.us/members/member-page/?district=103","","","http://twitter.com/RafaelAnchia","","Images\Photos\SL\TX\H","Anchia_Rafael_228542.jpg"
23531,199273,"SL","S",5,"UT","Utah","014","","",4,100,"1998","2012","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6402,7284,"R","John","Valentine","L.","John","Sen.","","Utah Senator","","M","John L. Valentine","","Fullerton, CA","1949","04","26","Married","Karen","Orem, UT","6 children","MOR","Mormon",5,"White/Caucasian","President, UT State Senate","2009","Member, UT State House of Representatives","1989-1998","EDU","Instructor","EDU","Adjunct Professor of Law","Brigham Young University J. Reuben Clark Law School (UT)","J.D.","1976","Brigham Young University (UT)","B.S.","1973","Savanna High School, Anaheim (CA)","","1973","","","","","","","Sen. John Valentine","Utah Senator","Suite 320","State Capitol","350 North State Street","","Salt Lake City, UT 84114","jvalentine@le.utah.gov","","http://www.utahsenate.org/aspx/senmember.aspx?dist=14","","http://www.facebook.com/jvalentine1","http://twitter.com/sen_jvalentine","","Images\Photos\SL\UT\S","Valentine_John_199273.jpg"
23595,299380,"SL","S",28,"RI","Rhode Island","015","","",23,77.5,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5686,6523,"D","Donna","Nesselbush","M.","Donna","Sen.","","Rhode Island Senator","","F","Donna M. Nesselbush","","","1962","08","09","Not Stated","","Pawtucket, RI","","","",5,"White/Caucasian","Secretary, RI State Senate Committee on Health and Human Services","2013","","","LAW","Attorney, Founding Partner","LAW","Associate Judge","Suffolk University School of Law (MA)","J.D.","1991","Brown University (RI)","B.S.","1984","Nichols High School, Buffalo (NY)","","1984","","","","","","","Sen. Donna Nesselbush","Rhode Island Senator","Room 314","State House","82 Smith Street","","Providence, RI 02903-1105","sen-nesselbush@rilin.state.ri.us","","http://www.rilin.state.ri.us/senators/Nesselbush/default.aspx","","http://www.facebook.com/pages/Senator-Donna-Nesselbush/212612865426420#!/pages/Senator-Donna-Nesselbush/212612865426420?sk=info","","","Images\Photos\SL\RI\S","Nesselbush_Donna_299380.jpg"
23645,299796,"SL","H",54,"RI","Rhode Island","025","","",49,97.400000000000006,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5621,6458,"D","Jared","Nunes","R.","Jared","Rep.","","Rhode Island Representative","","M","Jared R. Nunes","","","1982","08","11","Not Stated","","Coventry, RI","","","",5,"White/Caucasian","","","","","BUS","Self-Employed","","","University of Rhode Island","B.S.","2004","Bishop Hendricken High School","","1999","","","","","","","","","","Rep. Jared Nunes","Rhode Island Representative","","State House","82 Smith Street","","Providence, RI 02903-1105","rep-nunes@rilin.state.ri.us","","http://www.rilin.state.ri.us/representatives/Nunes/default.aspx","","","","","Images\Photos\SL\RI\H","Nunes_Jared_299796.jpg"
23708,271323,"SL","H",38,"RI","Rhode Island","075","","",37,98,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5671,6508,"D","Peter","Martin","F.","Peter","Rep.","","Rhode Island Representative","","M","Peter F. Martin","","","1941","05","03","","","Newport, RI","","","",5,"White/Caucasian","Vice Chair, RI State House Committee on Municipal Government","2013","Member, Broadway Improvement Organization","2013","BUS","Web Site Developer","BUS","Software Application and Product Marketing Consultant (Retired)","Bryant College (RI)","M.B.A.","1977","Boston College School of Social Work (MA)","","1966","Providence College (RI)","B.A.","1964","","","","","","","Rep. Peter Martin","Rhode Island Representative","","State House","82 Smith Street","","Providence, RI 02903-1105","rep-martin@rilin.state.ri.us","","http://www.rilin.state.ri.us/representatives/Martin/default.aspx","","","","","Images\Photos\SL\RI\H","Martin_Peter_271323.jpg"
23744,337712,"SL","S",41,"SC","South Carolina","036","","",17,59.5,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5875,6714,"D","Kevin","Johnson","L.","Kevin","Sen.","","South Carolina Senator","","M","Kevin L. Johnson","","Kentucky","1960","09","27","Married","Gloria R.","Manning, SC","3 children ","BAP","Baptist",1,"Black/African American","Member (SC064 D), SC State House","2011-2013","Mayor, City of Manning","2000-2011","BUS","Chairman","","","University of South Carolina","B.S.","1982","","","","","","","","","","","","","Sen. Kevin Johnson","South Carolina Senator","","South Carolina Senate","PO Box 142","","Columbia, SC 29202-0142","KevinJohnson@scsenate.gov","","http://www.scstatehouse.gov/member.php?code=0947727159","","http://www.facebook.com/KevinJohnsonforSenator","http://twitter.com/kevinljohnson","","Images\Photos\SL\SC\S","Johnson_Kevin_337712.jpg"
