"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22095,198188,"FL","H",183,"PA","Pennsylvania","15","","",5,56.799999999999997,"2004","2014","G","H4PA15087",0,0,45,0,42,0,100,0,"AOK","Normal",5337,6172,"R","Charlie","Dent","W.","Charlie","Rep.","","US Representative","","M","Charles W. Dent","dent","Allentown, PA","1960","05","24","Married","Pamela Jane Serfass","Allentown, PA","3 children","PRE","Presbyterian",5,"White/Caucasian","Member, PA State Senate","1999-2004","Member, PA State House","1991-1998","PUB","Intern","EDU","Development Officer","Lehigh University (PA)","M.P.A.","1993","Pennsylvania State University","B.A.","1982","William Allen High School (PA)","","1982","","","","","","","Rep. Charlie Dent","US Representative","Room 2455","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3815","","https://dent.house.gov/?p=ContactForm","http://dent.house.gov","","http://www.facebook.com/congressmandent","http://twitter.com/DentPressShop","http://www.youtube.com/user/CongressmanDent","Images\Photos\FL\H","Dent_Charlie_198188.jpg"
22135,159085,"FL","H",94,"TX","Texas","15","","",4,60.899999999999999,"1996","2014","G","H6TX15055",0,0,90,0,100,0,63,0,"AOK","Normal",6112,6992,"D","Ruben","Hinojosa","","Ruben","Rep.","","US Representative","","M","Ruben E. Hinojosa","een-oh-HO-suh","Edcouch, TX","1940","08","20","Married","Martha Lopez","Mercedes, TX","5 children ; 6 grandchildren","ROC","Roman Catholic",2,"Hispanic/Latino","Ranking Minority Member, U.S. House Subcommittee on Higher Education and Workforce Training","2013","Member, TX State Board of Education","1974-1984","BUS","President and Chief Financial Officer","EDU","Adjunct Professor","University of Texas - Pan American","M.B.A.","1980","University of Texas","B.B.A.","1962","","","","","","","","","","Rep. Ruben Hinojosa","US Representative","Room 2262","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4315","","http://hinojosa.house.gov/contact-me/email-me","http://hinojosa.house.gov","","http://www.facebook.com/CongressmanRubenHinojosa","http://twitter.com/USRepRHinojosa","http://www.youtube.com/user/RepRubenHinojosa","Images\Photos\FL\H","Hinojosa_Ruben_159085.jpg"
22171,199779,"FL","H",192,"WA","Washington","05","","",2,61.899999999999999,"2004","2014","G","H4WA05077",0,0,15,0,9,0,75,0,"AOK","Normal",6695,7642,"R","Cathy","McMorris Rodgers","","Cathy","Rep.","","US Representative","","F","Cathy Ann McMorris Rodgers","mik-MOR-is-RAH-jurz","Salem, OR","1969","05","22","Married","Brian","Colville, WA","2 children ","CHC","Christian Church",5,"White/Caucasian","House Republican Conference Vice Chairman, U.S. House of Representatives","2013","Minority Leader, WA State House","2003-2005","PUB","Legislative Assistant","BUS","Owner","University of Washington","M.B.A.","2002","Pensacola Christian College (FL)","B.A.","1990","","","","","","","","","","Rep. Cathy McMorris Rodgers","US Representative","Room 203","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4705","","https://mcmorrisforms.house.gov/write-to-cathy1","http://www.mcmorrisrodgers.house.gov","","http://www.facebook.com/mcmorrisrodgers","http://twitter.com/cathymcmorris","http://www.youtube.com/user/McMorrisRodgers","Images\Photos\FL\H","McMorrisRodgers_Cathy_199779.jpg"
22202,193324,"FL","S",99,"CT","Connecticut","S02","","",2,54.799999999999997,"2012","2018","G","S2CT00132",0,0,70,0,84,0,73,0,"AOK","Normal",7681,1133,"D","Chris","Murphy","S.","Chris","Sen.","","US Senator","","M","Christopher Scott Murphy","MUR-fee","White Plains, NY","1973","08","03","Married","Catherine Holahan","Cheshire, CT","2 children ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Member (CT05 D), U.S. House of Representatives","2006-2013","Member (CT05 D ), U.S. House of Representatives","2007-2013","LAW","Associate","LAW","Attorney","University of Connecticut School of Law","J.D.","2002","Williams College (MA)","B.A.","1996","Oxford University Exeter College (England)","Att.","1995","","","","","","","Sen. Chris Murphy","US Senator","Room B40-A","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510","","","http://www.senate.gov/senators/113th_Congress/Murphy_Chris.htm","","","","","Images\Photos\FL\S","Murphy_Chris_193324.jpg"
22231,165235,"FL","S",5,"MI","Michigan","S01","","",1,63,"1978","2014","G","S8MI00158",0,0,95,0,100,0,45,0,"AOK","Normal",7710,3623,"D","Carl","Levin","","Carl","Sen.","","US Senator","","M","Carl Milton Levin","LEH-vuhn","Detroit, MI","1934","06","28","Married","Barbara Halpern","Detroit, MI","3 children ;  6 grandchildren ","JEW","Jewish",5,"White/Caucasian","President, Detroit, MI City Council","1974-1977","Councilman, City of Detroit, MI","1964-1977","LAW","Partner","LAW","Partner","Harvard University Law School (MA)","LL.B.","1959","Swarthmore College (PA)","B.A.","1956","Central High School (MI)","","1956","","","","","","","Sen. Carl Levin","US Senator","Room 269","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-2202","","http://www.levin.senate.gov/contact/email/","http://levin.senate.gov","","http://www.facebook.com/pages/Carl-Levin/7481814545?v=wall","http://twitter.com/SenCarlLevin","http://www.youtube.com/user/SenCarlLevin","Images\Photos\FL\S","Levin_Carl_165235.jpg"
22287,214311,"FL","S",56,"WY","Wyoming","S02","","",2,75.700000000000003,"2007","2018","G","S6WY00068",0,0,10,0,0,0,75,0,"AOK","Normal",7675,745,"R","John","Barrasso","","John","Sen.","","US Senator","Dr.","M","John Anthony Barrasso","bah-RAH-so","Reading, PA","1952","07","21","Married","Bobbi Brown","Casper, WY","3 children (2 from previous marriage)","PRE","Presbyterian",5,"White/Caucasian","Ranking Minority Member, U.S. Senate Committee on Indian Affairs","2013","Ranking Minority Member, U.S. Senate Subcommittee on European Affairs","2013","MED","Chief of Staff","MED","Orthopedic Surgeon","Georgetown University School of Medicine (DC)","M.D.","1978","Georgetown University (DC)","B.S.","1974","","","","","","","","","","Sen. John Barrasso","US Senator","Room 307","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-5005","","http://barrasso.senate.gov/public/index.cfm?FuseAction=ContactUs.ContactForm","http://barrasso.senate.gov","","http://www.facebook.com/pages/John-Barrasso/21146775942?v=wall","http://twitter.com/SenJohnBarrasso","http://www.youtube.com/user/barrassowyo","Images\Photos\FL\S","Barrasso_John_214311.jpg"
30199,205770,"FL","H",138,"MI","Michigan","08","","",3,58.600000000000001,"2000","2014","G","H0MI08042",0,0,5,0,25,0,90,0,"AOK","Normal",3018,3632,"R","Mike","Rogers","J.","Mike","Rep.","","US Representative","","M","Mike J. Rogers","RAH-jurz","Livonia, MI","1963","06","02","Married","Kristi Clemens","Brighton, MI","2 children (2 from previous marriage)","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Permanent Select Committee on Intelligence","2013","Majority Floor Leader, MI State Senate","1999-2000","LEN","Special Agent","BUS","Co-Founder","Adrian College (MI)","B.A.","1985","University of Michigan","","1985","","","","U.S. Army","2LT","1985-1988","","","","Rep. Mike Rogers","US Representative","Room 2112","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2208","","http://mikerogers.house.gov/contact/","http://www.mikerogers.house.gov","","http://www.facebook.com/pages/Mike-J-Rogers/168209963203416","http://twitter.com/RepMikeRogers","http://www.youtube.com/user/RepMikeRogers","Images\Photos\FL\H","Rogers_Mike_205770.jpg"
31522,286684,"FL","H",310,"MA","Massachusetts","09","","",8,58.700000000000003,"2010","2014","G","H0MA10082",0,0,90,0,96,0,60,0,"AOK","Normal",2809,3421,"D","William","Keating","R.","Bill","Rep.","","US Representative","","M","William Richard Keating","KEE-ting","Norwood, MA","1952","09","06","Married","Tevis","Quincy, MA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Oversight, Investigations, and Management","2013","Member (MA10 D), U.S. House of Representatives","2010-2013","LAW","Partner","","","Suffolk University  School of Law (MA)","J.D.","1985","Boston College (MA)","M.B.A.","1982","Boston College (MA)","B.A.","1974","","","","","","","Rep. William Keating","US Representative","Room 315","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2109","","http://forms.house.gov/keating/webforms/contact.shtml","http://keating.house.gov/","","","","","Images\Photos\FL\H","Keating_William_286684.jpg"
31834,198209,"FL","H",165,"PA","Pennsylvania","18","","",4,64,"2002","2014","G","H2PA18143",0,0,40,0,71,0,85,0,"AOK","Normal",5340,6175,"R","Tim","Murphy","","Timothy","Rep.","","US Representative","Ph.D.","M","Timothy F. Murphy","MUR-fee","Cleveland, OH","1952","09","11","Married","Nanette Missig","Upper St. Clair, PA","1 child","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Oversight and Investigations","2013","Vice Chair, U.S. House Subcommittee on Environment and the Economy","2013","EDU","Associate Professor","MED","Psychologist","University of Pittsburgh (PA)","Ph.D.","1979","Cleveland State University (OH)","M.A.","1976","Wheeling Jesuit University (WV)","B.S.","1974","U.S. Navy Reserve","LCDR","1974","","","","Rep. Tim Murphy","US Representative","Room 2322","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-3818","","https://murphyforms.house.gov/contact-form-mar-2011","http://murphy.house.gov","","http://www.facebook.com/reptimmurphy","http://twitter.com/RepTimMurphy","http://www.youtube.com/user/TimMurphyPA18","Images\Photos\FL\H","Murphy_Tim_198209.jpg"
32068,226506,"FL","H",177,"GA","Georgia","12","","",4,53.700000000000003,"2004","2014","G","H4GA12010",0,0,70,0,88,0,80,0,"AOK","Normal",1166,1608,"D","John","Barrow","","John","Rep.","","US Representative","","M","John Barrow","BAIR-roe","Athens, GA","1955","10","31","Divorced","","Savannah, GA","2 children","BAP","Baptist",5,"White/Caucasian","Member, Athens City - Clarke County Board of Commissioners","1991-2004","Candidate, Nomination for GA House","1986","LAW","Partner","LAW","Associate","Harvard University Law School (MA)","J.D.","1979","University of Georgia - Athens","B.A.","1976","","","","","","","","","","Rep. John Barrow","US Representative","Room 2202","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1012","","http://forms.house.gov/barrow/webforms/issue_subscribe.htm","http://barrow.house.gov","","http://www.facebook.com/CongressmanJohnBarrow","http://twitter.com/repjohnbarrow","http://www.youtube.com/user/RepJohnBarrow","Images\Photos\FL\H","Barrow_John_226506.jpg"
37003,211906,"FL","H",320,"GA","Georgia","14","","",6,73,"2010","2014","G","H0GA09030",0,0,0,0,0,0,0,0,"AOK","Normal",7986,8175,"R","Tom","Graves","","Tom","Rep.","Jr.","US Representative","","M","John Thomas Graves Jr.","graves","St. Petersburg, FL","1970","02","03","Married","Julie Howard","Ranger, GA","3 children","BAP","Baptist",5,"White/Caucasian","Member (GA09 R), U.S. House of Representatives","2010-2013","Member, GA State House","2003-2010","REL","Manager","REL","Developer","University of Georgia","B.B.A.","1993","Cass High School (GA)","","1993","","","","","","","","","","Rep. Tom Graves Jr.","US Representative","Room 432","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-1009","","http://tomgraves.house.gov/Contact/","http://tomgraves.house.gov","","http://www.facebook.com/pages/Tom-Graves/95980429129","http://twitter.com/reptomgraves","http://www.youtube.com/user/CongressmanGraves","Images\Photos\FL\H","Graves_Tom_211906.jpg"
22056,287357,"FL","H",309,"OH","Ohio","06","","",8,53.299999999999997,"2010","2014","G","H0OH06189",0,0,85,0,96,0,63,0,"AOK","Normal",4929,5758,"R","Bill","Johnson","","Bill","Rep.","","US Representative","","M","William Johnson","JAHN-suhn","Roseboro, NC","1954","11","10","Married","LeeAnn","Marietta, OH","4 children ;  5 grandchildren ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Oversight and Investigations","2013","","","BUS","Chief Information Officer","BUS","Founder","Air Command and Staff College (AL)","","2013","Georgia Institute of Technology","M.A.","1984","Troy University (AL)","B.S.","1979","U.S. Air Force","Lt Col","1973-1999","","","","Rep. Bill Johnson","US Representative","Room 1710","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3506","","http://billjohnson.house.gov/Contact/","http://billjohnson.house.gov/","","","http://twitter.com/repbilljohnson","http://www.youtube.com/repbilljohnson","Images\Photos\FL\H","Johnson_Bill_287357.jpg"
22057,212534,"FL","H",292,"OH","Ohio","07","","",7,56.399999999999999,"2010","2014","G","H0OH18077",0,0,20,0,35,0,89,0,"AOK","Normal",4930,5759,"R","Bob","Gibbs","B.","Bob","Rep.","","US Representative","","M","Robert Brian Gibbs","gibz","Peru, IN","1954","06","14","Married","Jody Cox","Lakeville, OH","3 children","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Water Resources and Environment","2013","Member (OH18 R), U.S. House of Representatives","2010-2013","BUS","Owner","AGR","Co-Owner and Operator","Ohio State University Agricultural Technical Institute","","1974","Bay Village Senior High School (OH)","","1974","","","","","","","","","","Rep. Bob Gibbs","US Representative","Room 329","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-3518","repbob.gibbs@mail.house.gov","http://gibbs.house.gov/contact-me/email-me","http://gibbs.house.gov/","","http://www.facebook.com/RepBobGibbs","http://twitter.com/repbobgibbs","","Images\Photos\FL\H","Gibbs_Bob_212534.jpg"
22058,159008,"FL","H",38,"OH","Ohio","08","","",1,99.200000000000003,"1990","2014","G","H0OH08029",0,0,5,0,4,0,79,0,"AOK","Normal",4931,5760,"R","John","Boehner","A.","John","Rep.","","US Representative","","M","John Andrew Boehner","BAY-nur","Cincinnati, OH","1949","11","17","Married","Deborah L. Gunlack","West Chester, OH","2 children","ROC","Roman Catholic",5,"White/Caucasian","Speaker of the House, U.S. House of Representatives","2011-Current","Minority Leader, U.S. House of Representatives","2007-2011","BUS","Staff to President","BUS","Manager","Xavier University (OH)","B.S.","1977","Moeller High School (OH)","","1968","","","","U.S. Navy","","1968","","","","Rep. John Boehner","US Representative","Room 1011","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3508","john.boehner@mail.house.gov","http://boehner.house.gov/contact/default.aspx","http://johnboehner.house.gov","","http://www.facebook.com/OfficeofSpeakerBoehner","http://twitter.com/speakerboehner","","Images\Photos\FL\H","Boehner_John_159008.jpg"
