"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22121,226543,"FL","H",185,"TX","Texas","01","","",15,71.400000000000006,"2004","2014","G","H4TX04039",0,0,10,0,9,0,80,0,"AOK","Normal",6098,6978,"R","Louie","Gohmert","","Louie","Rep.","","US Representative","","M","Louis Buller Gohmert, Jr.","GO-murt","Pittsburg, TX","1953","08","18","Married","Kathy","Tyler, TX","3 children","BAP","Baptist",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Crime, Terrorism, and Homeland Security","2013","Chief Justice, TX Court of Appeals, 12th District","2002","LAW","Practicing Attorney","LAW","Assistant District Attorney","Baylor University School of Law (TX)","J.D.","1977","Texas Agricultural and Mechanical University","B.A.","1975","","","","U.S. Army","CPT","1978-1982","","","","Rep. Louie Gohmert","US Representative","Room 2243","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4301","","http://gohmert.house.gov/contact/","http://gohmert.house.gov","","http://www.facebook.com/pages/Louie-Gohmert/50375006903","http://twitter.com/replouiegohmert","http://www.youtube.com/user/GohmertTX01","Images\Photos\FL\H","Gohmert_Louie_226543.jpg"
22156,159106,"FL","H",69,"VA","Virginia","03","","",2,81.299999999999997,"1992","2014","G","H6VA01117",0,0,100,0,100,0,50,0,"AOK","Normal",6542,7487,"D","Bobby","Scott","C.","Bobby","Rep.","","US Representative","","M","Robert Cortez Scott","skaht","Washington , DC","1947","04","30","Divorced","","Newport News, VA","","EPI","Episcopalian",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Crime, Terrorism, and Homeland Security","2013","Candidate, Election to U.S. House of Representatives","1986","LAW","Attorney","","","Boston College School of Law (MA)","J.D.","1973","Harvard University (MA)","B.A.","1969","Groton High School (VA)","","1969","MA National Guard","","1974-1976","U.S. Army Reserve","","1970-1976","Rep. Bobby Scott","US Representative","Room 1201","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4603","","http://forms.house.gov/bobbyscott/webforms/issue_subscribe.htm","http://www.bobbyscott.house.gov","","http://www.facebook.com/CongressmanBobbyScott","http://twitter.com/repbobbyscott","http://www.youtube.com/repbobbyscott","Images\Photos\FL\H","Scott_Bobby_159106.jpg"
22187,159137,"FL","H",9,"WV","West Virginia","03","","",1,54,"1976","2014","G","H6WV04057",0,0,85,0,96,0,60,0,"AOK","Normal",6800,484,"D","Nick","Rahall","J.","Nick","Rep.","II","US Representative","","M","Nick Joe Rahall II","RAY-hall","Beckley, WV","1949","05","20","Married","Melinda","Beckley, WV","3 children","PRE","Presbyterian",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on Transportation and Infrastructure","2013","","","BUS","President","BUS","Sales Representative","George Washington University (DC)","Att.","2013","Duke University (NC)","B.A.","1971","Woodrow Wilson High School (WV)","","1971","U.S. Air Force","Col","1971","","","","Rep. Nick Rahall II","US Representative","Room 2307","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4803","nrahall@mail.house.gov","https://rahall.house.gov/contact-me/email-me","http://rahall.house.gov/","","http://www.facebook.com/NickRahall","","http://www.youtube.com/user/NRAHALLWV03#p/u","Images\Photos\FL\H","Rahall_Nick_159137.jpg"
22218,286556,"FL","S",72,"IN","Indiana","S01","","",1,54.600000000000001,"2010","2016","G","S0IN00053",0,0,95,0,100,0,64,0,"AOK","Normal",7694,2235,"R","Daniel","Coats","R.","Dan","Sen.","","US Senator","","M","Daniel R. Coats","koats","Jackson, MI","1943","05","16","Married","Marcia Anne Crawford","Indianapolis, IN","3 children ;  8 grandchildren ","PRE","Presbyterian",5,"White/Caucasian","U.S. Ambassador to Germany, U.S. Department of State","2001-2005","Member, U.S. Senate","1989-1999","LAW","Senior Counsel","LAW","Special Counsel","Indiana University","J.D.","1971","Wheaton College (IL)","B.A.","1965","Jackson High School (MI)","","1961","U.S. Army","","1966-1968","","","","Sen. Daniel Coats","US Senator","Room 493","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1405","","http://coats.senate.gov/contact/","http://coats.senate.gov/","","http://www.facebook.com/pages/Senator-Dan-Coats/180671148633644","http://twitter.com/SenDanCoats","http://www.youtube.com/SenatorCoats","Images\Photos\FL\S","Coats_Daniel_286556.jpg"
22270,165274,"FL","S",21,"SD","South Dakota","S01","","",1,62.5,"1996","2014","G","S6SD00051",0,0,40,0,89,0,80,0,"AOK","Normal",7748,6725,"D","Tim","Johnson","","Tim","Sen.","","US Senator","","M","Tim Peter Johnson","JAHN-suhn","Canton, SD","1946","12","28","Married","Barbara Brooks","Vermillion, SD","3 children","LUT","Lutheran",5,"White/Caucasian","Member, U.S. House of Representatives","1987-1997","Member, SD State Senate","1983-1986","LAW","Attorney","PUB","Budget Advisor","University of South Dakota","J.D.","1975","Michigan State University","","1971","University of South Dakota","M.A.","1970","","","","","","","Sen. Tim Johnson","US Senator","Room 136","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-4104","","http://johnson.senate.gov/public/index.cfm?p=ContactForm","http://johnson.senate.gov","","http://www.facebook.com/SenatorTimJohnson","http://twitter.com/SenJohnsonSD","http://www.youtube.com/senatorjohnson","Images\Photos\FL\S","Johnson_Tim_165274.jpg"
30008,291125,"FL","H",370,"CA","California","36","","",35,52.899999999999999,"2012","2014","G","H2CA36439",0,0,0,0,0,0,0,0,"AOK","Normal",451,885,"D","Raul","Ruiz","","Raul","Rep.","","US Representative","","M","Raul Ruiz","","Coachella, CA","1972","08","25","Single","","Palm Desert, CA","","SDA","Seventh-Day Adventist",2,"Hispanic/Latino","","","","","MED","Founding Medical Director","MED","Founder and Director","Harvard University (MA)","M.PH","2007","Harvard University (MA)","M.D.","2001","Harvard University (MA)","M.PP","2001","","","","","","","Rep. Raul Ruiz","US Representative","Room 1319","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0536","","http://ruiz.house.gov/contact/email-me","http://ruiz.house.gov/","","http://www.facebook.com/DrRaulRuiz","http://twitter.com/Dr_RaulRuiz","","Images\Photos\FL\H","Ruiz_Raul_291125.jpg"
30671,199253,"FL","H",128,"TX","Texas","07","","",9,60.799999999999997,"2000","2014","G","H0TX07055",0,0,0,0,4,0,79,0,"AOK","Normal",6104,6984,"R","John","Culberson","A.","John","Rep.","","US Representative","","M","John Abney Culberson","CULL-burr-SON","Houston, TX","1956","08","24","Married","Belinda Burney","Houston, TX","1 child","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Military Construction, Veterans Affairs, and Related Agencies","2013","Vice Chair, U.S. House Subcommittee on Homeland Security","2013","PUB","Legislative Aide","LAW","Senior Associate Attorney","South Texas College of Law","J.D.","1988","Southern Methodist University (TX)","B.A.","1981","","","","","","","","","","Rep. John Culberson","US Representative","Room 2352","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4307","","http://culbersonforms.house.gov/contact/","http://culberson.house.gov","","http://www.facebook.com/CongressmanCulberson","http://twitter.com/CongCulberson","http://www.youtube.com/johnculbersontx07","Images\Photos\FL\H","Culberson_John_199253.jpg"
31810,211675,"FL","S",38,"TX","Texas","S01","","",1,54.799999999999997,"2002","2014","G","S2TX00106",0,0,15,0,0,0,80,0,"AOK","Normal",7752,6976,"R","John","Cornyn","","John","Sen.","III","US Senator","","M","John Cornyn, III","KOR-nuhn","Houston, TX","1952","02","02","Married","Sandra Hansen","San Antonio, TX","2 children","COC","Church of Christ",5,"White/Caucasian","National Republican Senatorial Committee Chairman, U.S. Senate","2013","Chair, National Republican Senatorial Committee","2009-Current","LAW","Associate","LAW","Presiding Judge","University of Virginia","LL.M.","1995","St. Mary's School of Law (TX)","J.D.","1977","Trinity University (TX)","B.A.","1973","","","","","","","Sen. John Cornyn III","US Senator","Room 517","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-4305","","http://www.cornyn.senate.gov/public/index.cfm?p=ContactForm","http://cornyn.senate.gov","","http://www.facebook.com/Sen.JohnCornyn","http://twitter.com/JohnCornyn","http://www.youtube.com/SenJohnCornyn","Images\Photos\FL\S","Cornyn_John_211675.jpg"
31853,211710,"FL","H",146,"UT","Utah","01","","",1,71.5,"2002","2014","G","H2UT01094",0,0,10,0,10,0,88,0,"AOK","Normal",6311,7193,"R","Rob","Bishop","W.","Rob","Rep.","","US Representative","","M","Robert William Bishop","BIH-shuhp","Kaysville, UT","1951","07","13","Married","Jeralynn Hansen","Brigham City, UT","5 children","MOR","Mormon",5,"White/Caucasian","Chairman, U.S. House Subcommittee on National Parks, Forests, and Public Lands","2013","Chair, UT Republican Party","1997-2001","EDU","Chair of History Dept.","EDU","Teacher and Debate Coach","University of Utah","B.A.","1974","Davis High School (UT)","","1974","","","","","","","","","","Rep. Rob Bishop","US Representative","Room 123","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-4401","","http://robbishop.house.gov/contact/zipauth.htm","http://robbishop.house.gov","","http://www.facebook.com/RepRobBishop","","http://www.youtube.com/user/CongressmanBishop","Images\Photos\FL\H","Bishop_Rob_211710.jpg"
34066,251916,"FL","H",354,"AZ","Arizona","02","","",3,50.399999999999999,"2012","2014","G","H2AZ08094",0,0,0,0,4,0,70,0,"AOK","Normal",210,216,"D","Ron","Barber","","Ron","Rep.","","US Representative","","M","Ron Barber","","Wakefield, England","1945","08","25","Married","Nancy","Tucson, AZ","2 children ;  4 grandchildren ","","",5,"White/Caucasian","Member (D), U.S. House of Representatives","2012-Current","Staff, Gabrielle Giffords Congressional Campaign","2006","PUB","District Director","PUB","Various positions eventually serving as Director","University of Arizona","Bach. Deg.","1963","","","","","","","","","","","","","Rep. Ron Barber","US Representative","Room 1029","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0308","","http://barber.house.gov/contact-me/email-me","http://barber.house.gov/","","","","","Images\Photos\FL\H","Barber_Ron_251916.jpg"
21749,158699,"FL","H",5,"AK","Alaska","01","","",1,64.5,"1973","2014","G","H6AK00045",0,0,30,0,64,0,88,0,"AOK","Normal",148,152,"R","Don","Young","","Don","Rep.","","US Representative","","M","Donald Edwin Young","YUNG","Meridian, CA","1933","06","09","Widower","","Fort Yukon, AK","2 children","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Indian and Alaska Native Affairs","2013","Candidate, U.S. House of Representatives","1972","BUS","Licensed Riverboat Captain","EDU","Elementary School Teacher","California State University - Chico","B.A.","1958","Yuba Junior College (CA)","A.A.","1952","Sutter High School (CA)","","1952","U.S. Army","","1955-1957","","","","Rep. Don Young","US Representative","Room 2314","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0201","","http://donyoung.house.gov/Contact/","http://donyoung.house.gov","","http://www.facebook.com/RepDonYoung","http://twitter.com/repdonyoung","http://www.youtube.com/user/RepDonYoung","Images\Photos\FL\H","Young_Don_158699.jpg"
21751,283894,"FL","H",329,"AL","Alabama","02","","",6,63.600000000000001,"2010","2014","G","H0AL02087",0,0,10,0,18,0,83,0,"AOK","Normal",2,4,"R","Martha","Roby","","Martha","Rep.","","US Representative","","F","Martha D. Roby","RO-bee","Montgomery, AL","1976","07","26","Married","Riley Roby","Montgomery, AL","2 children","PRE","Presbyterian",5,"White/Caucasian","Member, Montgomery (AL) City Council","2003-2010","","","LAW","Associate Attorney","","","Samford University Cumberland School of Law (AL) Cumberland School of Law","J.D.","2001","New York University","B.M.","1998","","","","","","","","","","Rep. Martha Roby","US Representative","Room 428","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0102","","https://roby.house.gov/contact/contactform.htm","http://roby.house.gov/","","http://www.facebook.com/Representative.Martha.Roby","http://twitter.com/RepMarthaRoby","","Images\Photos\FL\H","Roby_Martha_283894.jpg"
21753,158703,"FL","H",88,"AL","Alabama","04","","",2,74,"1996","2014","G","H6AL04098",0,0,20,0,17,0,79,0,"AOK","Normal",4,6,"R","Robert","Aderholt","B.","Bob","Rep.","","US Representative","","M","Robert Brown Aderholt","ADD-er-holt","Haleyville, AL","1965","07","22","Married","Caroline McDonald","Haleyville, AL","2 children","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Homeland Security","2013","Delegate, Republican National Convention","1992","PUB","Assistant Legal Advisor","LEN","City Judge","Samford University Cumberland Law School (AL)","J.D.","1990","Birmingham-Southern College (AL)","B.A.","1987","","","","","","","","","","Rep. Robert Aderholt","US Representative","Room 2369","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-0104","","http://aderholt.house.gov/email-me2/","http://aderholt.house.gov","","http://www.facebook.com/RobertAderholt?v=wall","http://twitter.com/Robert_Aderholt","http://www.youtube.com/user/RobertAderholt","Images\Photos\FL\H","Aderholt_Robert_158703.jpg"
21754,283897,"FL","H",276,"AL","Alabama","05","","",5,64.900000000000006,"2010","2014","G","H0AL05163",0,0,80,0,88,0,74,0,"AOK","Normal",5,7,"R","Mo","Brooks","","Mo","Rep.","","US Representative","","M","Morris J. Brooks, Jr.","brooks","Charleston, SC","1954","04","29","Married","Martha Jenkins","Huntsville, AL","4 children ;  2 grandchildren ","CHC","Christian Church",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Research and Science Education","2013","Candidate, AL State Lt. Governor","2006","LAW","Partner","PUB","Special Assistant Attorney General","University of Alabama Law School","J.D.","1978","Duke University (NC)","B.A.","1975","Grissom High School (AL)","","1972","","","","","","","Rep. Mo Brooks","US Representative","Room 1230","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0105","","http://brooksforms.house.gov/email-me","http://brooks.house.gov/","","http://www.facebook.com/pages/Congressman-Mo-Brooks/155220881193244","http://twitter.com/RepMoBrooks","","Images\Photos\FL\H","Brooks_Mo_283897.jpg"
